"guest_id","full_name","total_spend","spend_quartile"
4711,Stephanie Rose,4878.68,2
4563,Brenda Jones,4878.48,2
9586,Holly Green,4876.90,2
6774,Michael Moore,4876.59,2
268,Courtney Powers,4875.09,2
5863,Victor Whitney,4874.73,2
4066,Ryan Bright,4874.57,2
8207,Larry Hurst,4872.48,2
6188,Christina Vaughn,4871.87,2
1049,Jennifer Barrett,4871.82,2
8029,Aaron Porter,4868.58,2
9042,Alejandro Nielsen,4868.49,2
6322,Jamie Smith,4868.37,2
3849,Dr. Randy Parks,4866.71,2
4679,Andrew Cameron,4866.55,2
1158,Jared Haynes,4865.95,2
2328,Lauren Wilson,4861.79,2
4047,Stacy Anderson,4860.93,2
829,Alex Suarez,4860.45,2
2414,Charles Moore,4860.18,2
5616,Dennis Salazar,4859.94,2
1974,Holly Garcia,4859.47,2
5170,Emily Thomas,4858.91,2
2385,Carol Underwood,4858.70,2
5475,Nicole Carroll,4858.49,2
4570,Heather Mitchell,4856.59,2
6342,Michael Miller,4856.41,2
5168,Sandra Ball,4856.33,2
4975,David Serrano,4853.99,2
1571,Jason Thornton,4852.06,2
9393,Terri Anderson,4851.86,2
1018,Suzanne Hardy,4851.84,2
8986,Mary Hawkins,4851.67,2
473,Megan Macias,4850.63,2
7707,Sabrina Woods,4850.10,2
7145,Kayla Rivas,4849.66,2
2372,Christina Myers,4846.64,2
2678,Anthony Joseph,4846.34,2
4493,Misty Mcpherson,4846.10,2
9670,Amy Lopez,4845.56,2
9896,Richard Leonard,4845.24,2
2683,Robert Simpson,4844.69,2
8500,Jeremy Hall,4844.27,2
2915,David Chavez,4841.85,2
7116,Christopher Smith,4841.77,2
5699,Curtis Atkins,4840.86,2
9805,Katrina Grant,4840.76,2
6894,Michael Smith,4840.75,2
7650,Crystal Parker,4839.27,2
5066,Robert Thompson,4837.46,2
7826,Daniel Bowers,4836.86,2
2663,Austin Keller,4836.14,2
2203,Sydney James MD,4836.08,2
5364,Katrina Hayes,4835.50,2
7718,George Obrien,4834.80,2
3568,Cindy Taylor,4834.63,2
8900,Pamela Brown,4834.29,2
5205,Zoe French,4833.91,2
8527,Sheri Yates,4833.64,2
7576,Heather Wyatt,4833.43,2
417,Danielle Gonzalez,4832.91,2
93,Deborah Rios,4832.64,2
8265,Sydney Garcia,4831.64,2
8708,Trevor Morales,4831.26,2
2795,Gerald Cook,4831.11,2
661,Mary Davis,4829.79,2
9662,Courtney Tyler,4829.07,2
6596,Raven Ramos,4828.55,2
9098,Shirley Carter,4827.79,2
5849,Virginia Harris,4826.83,2
5502,Jeffery Roman,4825.51,2
8033,Linda Campbell,4824.62,2
8716,Jaime Lowe,4823.73,2
3995,Michael Acosta,4821.07,2
6768,Natasha Long,4820.34,2
790,Gary Russell,4819.51,2
2226,Stephanie Hahn MD,4819.21,2
2647,Eric Ramsey,4818.39,2
9869,Zachary Johnson,4818.19,2
6667,Michelle Harris,4817.86,2
8909,Rodney Boyer,4817.21,2
3990,Jessica Williams,4816.85,2
161,Kyle Smith,4816.69,2
8620,Patrick Hernandez,4815.95,2
3836,Michelle Murphy,4815.85,2
7373,Eric Robbins,4815.58,2
2641,Elizabeth Valenzuela,4814.96,2
1591,Howard Ray,4814.95,2
3850,Brian Garcia,4813.31,2
9287,Karla Russell,4812.84,2
6240,Leah Henderson,4811.75,2
7775,Sheila Moore,4811.27,2
974,Latoya Cooper,4810.18,2
3282,Catherine Hunter,4809.27,2
4894,Mary Coleman,4808.08,2
8301,Marissa Jackson,4807.00,2
2415,David Anderson,4805.46,2
4537,Jacob Burton,4804.84,2
85,Maria Cole,4804.76,2
2302,Timothy Lee,4804.69,2
4965,Joseph Tapia,4802.56,2
3649,Monique Mendez,4802.19,2
6298,Danny Jimenez,4801.88,2
1707,Nicholas Sampson,4801.54,2
9004,Jason Burnett,4801.27,2
1012,Amy Perez,4801.10,2
8172,Alexandria Wang,4799.43,2
9609,Brian Mason,4799.19,2
2450,Joshua Farmer,4799.06,2
641,Sylvia Escobar,4798.90,2
9298,Katelyn Gibson,4797.70,2
1186,Jodi Nelson,4797.55,2
1833,Brian Perez,4797.27,2
6600,Joseph Johnson,4796.17,2
5425,Kelly Castro,4794.97,2
3745,Hannah Thompson,4794.88,2
4418,Stacy Frazier,4794.10,2
4970,Nathan Williams,4791.35,2
8826,Robert Foster,4791.23,2
2445,Michael Garza,4791.22,2
2600,Sally Miller,4790.77,2
6919,Jessica Fox DDS,4790.37,2
9955,Barbara Williams,4789.95,2
6788,Gabriel Arnold,4789.34,2
1320,Benjamin Watson,4789.21,2
5912,Helen Perry,4788.14,2
6158,Traci Ross,4786.36,2
6867,Robin Lamb,4785.63,2
5891,James Jones,4785.47,2
5509,Lisa Walker,4785.17,2
3773,Eduardo Harris,4784.33,2
5987,Tracy Frank DDS,4781.50,2
3166,Michael Gomez,4781.06,2
5961,Kelly Robinson,4780.73,2
5820,Brandon Brandt,4779.97,2
4325,Rebecca Boyer,4779.85,2
5878,James Ho Jr.,4779.41,2
8224,Lindsay Brown,4778.62,2
9687,Mark Snyder,4778.10,2
6922,Michael Reyes,4777.86,2
8995,Christina Murphy,4777.26,2
2384,Leslie Gray,4776.85,2
9877,Rachel Gutierrez,4776.63,2
5505,Adam Reed,4776.40,2
2050,Riley Hurst,4776.38,2
8223,Kyle Lopez,4776.19,2
9355,Ebony Macdonald,4775.56,2
5998,Diamond Smith,4775.22,2
8950,Tracy Smith,4774.74,2
3510,Michael Jones,4774.13,2
8629,Linda Roberts,4773.46,2
2530,James Young,4772.68,2
2262,Nicholas Boyd,4772.52,2
2026,Douglas Franco,4772.29,2
6029,Mariah Harris,4771.07,2
1872,Tonya Reed,4770.89,2
8397,April Chavez,4770.63,2
1777,Jennifer Bond,4769.93,2
8063,Rebecca Leblanc,4768.35,2
9939,Gregory Lamb,4767.75,2
7333,Kellie Nguyen,4767.32,2
7238,Jordan Garrett,4767.28,2
8193,Paula Smith,4765.48,2
345,Micheal Perkins,4765.22,2
679,Ronald Park,4764.10,2
8889,Matthew Watson,4763.85,2
3986,Brian Mitchell,4761.48,2
1037,Alice Moran,4761.29,2
1570,Christian Booth,4761.25,2
2605,Christopher Villegas,4758.42,2
3503,Renee Williams,4758.39,2
9834,Seth Spears,4758.04,2
777,Sonya Simmons,4757.64,2
2218,Martin Williams DVM,4755.86,2
2141,Peggy Johnson,4754.98,2
8284,Samantha Williams,4752.86,2
7040,Bianca Gordon,4751.48,2
6958,Darlene Taylor,4750.63,2
1218,Amber Daniels,4749.89,2
7136,Chad Gonzalez,4749.25,2
3233,Charles Oconnor,4748.55,2
5875,Katie Johnson,4748.13,2
8887,Grant Fritz,4747.86,2
6790,Chloe King,4747.44,2
3431,Jennifer Santos,4746.61,2
395,Rachael Alvarez,4743.59,2
4555,Anthony Cunningham,4743.24,2
2581,Edward Butler,4742.01,2
5722,Julie Cummings,4741.98,2
2307,Mary Lopez,4741.04,2
8077,Lisa Allen,4740.72,2
7559,Kelly Armstrong,4740.65,2
7365,Laura Curtis,4739.89,2
4574,Crystal Kennedy,4739.35,2
9694,Christine Garcia,4739.35,2
1026,Sarah Walker,4738.91,2
2473,Barbara Ware,4737.73,2
8422,Autumn Woodward,4737.48,2
2362,Gregory Burnett,4737.33,2
9712,Jeremy Smith,4735.60,2
5331,Mr. Lonnie Taylor,4734.45,2
4334,Jeff Martinez,4734.35,2
3322,Samantha Graham,4733.49,2
8192,Timothy Gilbert,4730.18,2
7415,Tanya Flores,4730.06,2
926,Brittany Marquez,4729.00,2
7083,Tammy Strong,4727.20,2
6379,James Johnson,4726.32,2
2137,Kelly Morris,4722.16,2
9692,Tracey Ryan,4721.45,2
1261,Andrea Freeman,4720.52,2
8351,David Long,4718.42,2
26,Alex Hernandez,4717.67,2
9290,Julie Moore,4716.54,2
8354,Jim Nixon,4715.97,2
2429,Christopher Gutierrez,4715.72,2
2828,Karen Gray,4715.68,2
3221,Renee Phillips,4714.75,2
2872,Ricky Ortega,4714.31,2
8398,Anne Hernandez,4713.79,2
511,Veronica Lewis,4713.77,2
6302,Kevin Mason,4712.40,2
4990,Patricia Lee,4712.32,2
8561,Devin Harrison,4712.24,2
8360,Bryce Miller,4710.66,2
4627,David Walker,4710.50,2
3382,Jill Holmes,4709.02,2
7025,Michael Francis,4707.66,2
2378,Brett Nunez,4707.18,2
7280,Sabrina Cherry,4705.64,2
9371,Barbara Ortiz,4705.47,2
5643,Robert Rice,4704.41,2
8698,Christopher Gill,4704.29,2
8843,Steven Evans,4703.76,2
7309,Monica Jimenez,4703.40,2
7351,Jamie Rivera,4701.51,2
1679,Stacy Mack,4701.15,2
4678,Michael Parker,4700.08,2
5057,Kathleen Morris,4699.98,2
6668,Thomas Castro,4698.73,2
846,Robert Bowers,4698.25,2
2030,Timothy Hudson,4694.96,2
9271,Wendy Vega,4694.55,2
5540,Dale Gates,4693.80,2
3872,Amy Day,4693.05,2
2887,Angelica Flores,4692.86,2
8785,Pamela Rowe,4692.64,2
4015,Johnny Hughes,4692.57,2
4427,Dennis Adams,4692.22,2
2410,Lisa Strickland,4691.73,2
331,Jennifer Henry,4691.44,2
8734,Casey Campbell,4690.42,2
7996,Nicholas Robertson,4689.97,2
4607,David Henderson,4688.61,2
4464,Kerri Rollins,4687.80,2
9558,Joy Jones,4686.69,2
4767,Claudia Stanley,4686.50,2
4147,Brenda Ali,4685.03,2
8131,Teresa Taylor,4684.45,2
1280,Alexander Reyes,4678.54,2
7177,Rachel Hopkins,4677.81,2
5832,Angel Briggs,4677.24,2
2382,Joshua Caldwell,4677.13,2
2675,Lindsay Carter,4677.09,2
8650,Jaime Wilson,4677.07,2
4198,Karen Larsen,4676.12,2
6944,Robert Barnes,4674.44,2
4786,Shawn Parsons,4673.35,2
6112,Hannah Burke,4672.24,2
5823,Anna Mclean,4671.98,2
265,Lauren Sutton,4671.77,2
2472,Stephen Pittman,4670.17,2
485,Keith Bauer,4670.03,2
388,Stephanie Bishop,4669.17,2
6595,Melanie Barker,4668.55,2
7258,Stephanie Harper,4667.58,2
9966,Sue Christensen,4666.90,2
3580,Amy Delgado,4665.67,2
2468,Deanna Young,4664.72,2
4385,April Hood,4664.07,2
8451,Sarah Mckenzie,4662.94,2
5422,Gina Bernard,4660.67,2
2101,Hayden Hampton,4659.52,2
6450,April Williams,4655.05,2
692,Jenny Duncan,4655.01,2
3810,James Hill,4654.78,2
7190,Ashley Rangel,4653.30,2
804,Eileen Taylor,4652.17,2
2270,Terri Preston,4652.01,2
5665,Ernest Simmons,4650.45,2
8474,Mary Mitchell,4650.00,2
2776,Ryan Jackson,4649.76,2
8147,Susan Owen MD,4648.61,2
2778,Mr. Billy Sanchez,4648.30,2
501,Beth Lewis,4646.29,2
3225,Brandon Flowers,4646.09,2
2958,Laura Flynn,4645.73,2
7393,Steven Hall,4645.09,2
9780,Latasha Mann,4644.92,2
2292,Heather Jackson,4644.68,2
215,Amanda Juarez,4644.45,2
3921,Catherine Martinez,4644.31,2
8617,Wesley Richardson,4641.73,2
9520,Joanna Wade,4641.53,2
2942,Tiffany Ball,4639.04,2
9597,Kelly Phillips,4638.38,2
7649,Dennis Wallace,4638.09,2
2719,Sean Russell,4637.78,2
7331,Rachel Reid,4637.37,2
2227,Kenneth Hansen,4637.21,2
760,Heather Young,4637.20,2
567,David Alexander,4636.82,2
8761,Steven Bell,4636.39,2
7788,James Lewis,4633.66,2
435,Anne Conley,4633.29,2
7659,Crystal Parker,4633.18,2
6399,Donna Clark,4632.59,2
7468,Marc Miller,4631.49,2
3041,James Bell,4630.36,2
3171,James Vaughn Jr.,4630.20,2
6013,Whitney Thomas,4629.98,2
663,Sara Young,4629.64,2
9852,Juan Le,4629.41,2
6236,Brian Hammond,4627.83,2
6235,Nicole Smith,4627.76,2
3879,Keith Romero,4627.46,2
4396,Anne Robertson,4624.78,2
4199,Michael Spears,4623.95,2
5733,Dr. Matthew Cruz DVM,4623.38,2
4185,Susan Hicks,4622.89,2
921,Megan Martin,4621.72,2
2709,Sean Castro,4621.52,2
2402,Katherine Brown,4621.41,2
4065,Caitlin Blackburn,4620.86,2
8402,Carol Wade,4620.85,2
6548,Kevin Armstrong,4618.91,2
9480,John Arroyo DDS,4618.73,2
9794,Monica Moore,4618.41,2
9013,Joseph Cantrell,4618.29,2
7667,Susan Anthony,4616.23,2
6386,Andrew Hill,4615.94,2
3717,Maria Mcintyre,4615.77,2
8639,Nancy Diaz,4615.57,2
8362,Maria Campbell,4615.44,2
4657,Pamela Mcclure,4614.27,2
8044,Leslie Lara,4613.42,2
7361,Mario Williams,4612.98,2
3840,Allen Johnston,4611.73,2
7266,Chelsey Serrano,4609.53,2
8732,Alexander Brown,4609.38,2
7389,Mallory Dickson,4608.63,2
9058,Lisa Davis,4607.75,2
8931,Edward Williams,4606.90,2
7766,Steven Black,4606.30,2
9472,Dennis Edwards,4605.36,2
2154,James Gutierrez,4604.92,2
8456,Whitney Wade,4603.90,2
9621,Robert Glover,4603.60,2
2389,Elizabeth Rodgers,4603.54,2
1648,Kyle Moore,4603.31,2
7340,Ms. Angela Noble,4602.35,2
8851,Michelle Evans,4601.42,2
2299,Kimberly Davidson,4600.90,2
4309,Kenneth Perez,4596.60,2
8067,Michele Schultz,4595.44,2
1766,Cynthia Norris,4594.28,2
7585,Vincent Miller,4593.68,2
5587,Michelle Hill,4592.40,2
6661,Cassandra Schultz,4590.03,2
3076,Elijah Vasquez,4589.37,2
8605,John Rogers,4587.24,2
1297,Ellen Acosta,4587.03,2
655,Jeremy Ross,4586.38,2
5751,Scott Perez,4583.04,2
8924,Mary Dunn,4583.01,2
3387,Ms. Courtney Cox,4582.96,2
1150,Matthew Price,4582.51,2
6988,John Hester,4581.55,2
8515,April West,4581.01,2
1748,Kimberly Franco,4580.85,2
4113,Wanda Webb,4580.25,2
4176,Alex Boyer,4580.17,2
4077,Walter Wolf,4579.84,2
721,Tracie Harrington,4579.55,2
5426,Melissa Montes,4576.58,2
4042,Scott Brown,4574.63,2
7517,James Mccall MD,4574.50,2
8210,Lisa Harris,4573.94,2
6277,Mary Jones,4572.63,2
5579,Pamela Smith,4571.49,2
8628,Robin Odonnell,4570.69,2
8464,Brian Arnold,4570.26,2
1995,Faith Brown,4570.25,2
9236,Alison Wright,4569.25,2
5201,Amanda Montgomery,4568.94,2
6280,Tommy Mueller,4568.86,2
8113,Riley Clayton,4568.70,2
7967,Susan Rodriguez,4568.20,2
3471,Jorge Johnson DDS,4565.22,2
3545,Jason Lopez,4564.94,2
59,Donald Farmer,4563.34,2
1486,Robert Serrano,4563.09,2
9179,Justin Ford,4562.41,2
283,Megan Nelson,4562.18,2
1414,Terri Davis,4561.36,2
9486,Michael White,4561.22,2
8226,Adriana Ruiz,4558.37,2
4559,Henry Allen,4558.35,2
4364,Mary Sullivan,4558.18,2
1612,Alex Fields,4557.17,2
2871,Michele Cunningham,4555.47,2
2829,Richard Olsen,4554.67,2
1098,Elizabeth Bryan,4554.37,2
2888,Linda Kline,4553.83,2
8834,Robert Alvarado,4552.06,2
1627,Kyle Smith,4551.49,2
7964,Veronica Jones,4551.37,2
1480,Donald Jimenez,4550.40,2
1599,Shane Bell,4550.37,2
8045,Michelle Osborn,4549.21,2
6320,Russell Garcia,4545.35,2
1153,Philip Barnes,4545.28,2
1032,Joseph Young,4544.80,2
2941,Patricia Haynes,4544.08,2
4104,James Martinez,4542.08,2
4393,Sandra Morgan,4542.07,2
4886,Timothy Burgess,4541.58,2
9473,Sarah Davis,4541.49,2
8053,Jeffrey Snyder,4541.42,2
8307,Melissa Gross,4540.72,2
1326,Tony Johnson,4540.52,2
4791,Julie Shaw,4540.13,2
9823,Peter James,4537.53,2
5499,Arthur Lam,4537.41,2
8303,Jenna Carr,4536.58,2
7846,Jason Cardenas,4536.47,2
3741,Kelly Garcia,4535.69,2
57,Jacqueline Hernandez,4535.07,2
7888,Jason Richardson,4533.31,2
2467,Jocelyn Hopkins,4532.34,2
2591,Richard Harris,4531.34,2
459,Charles Robinson,4531.31,2
5682,Taylor Wright,4530.75,2
9183,Megan Watkins,4530.12,2
3525,Brittany Nelson,4529.73,2
3056,Austin Gonzales,4529.70,2
6678,Ernest Johnson,4529.69,2
5187,Sandra Smith,4528.38,2
8013,Theresa George,4528.25,2
3445,Jason Robinson,4527.89,2
800,Alexander Mitchell,4526.71,2
9279,Nancy Green,4525.96,2
4856,Tammy Wagner,4524.84,2
7789,Evelyn Gonzalez,4524.41,2
3852,Mary Simpson,4524.04,2
1869,Troy Burke,4523.03,2
432,Jennifer Smith,4520.01,2
7995,Rebecca Henson,4519.58,2
2017,Randy Brown,4519.51,2
8959,Hector Russell,4519.33,2
528,Michelle Shah,4518.78,2
4207,Anthony Garrett,4518.73,2
7857,Jeffrey Warner,4516.77,2
5374,Leslie Hicks,4516.58,2
1539,Lance Murray,4514.77,2
3083,Kristy Thomas,4513.81,2
1284,Kerry Anderson,4513.10,2
5506,Robin Clarke,4509.42,2
6152,Jennifer Huff,4507.76,2
9821,Deanna Wilson,4507.72,2
9626,Sierra Graham,4507.40,2
4923,Todd Washington,4507.15,2
9288,Christopher Oliver,4505.84,2
5119,Angela Jones,4505.05,2
6393,Nicholas Jennings,4502.78,2
151,Katherine Barton,4501.97,2
4349,Dawn Lee,4500.58,2
7927,Christian Aguilar,4499.23,2
8455,Carol Long,4498.52,2
6937,Edward Morrow DVM,4498.18,2
7560,Lisa Jones,4494.63,2
2933,Todd Bishop,4494.49,2
7061,William Thomas,4494.34,2
6658,Linda Henderson,4493.64,2
6692,Angela Moore,4493.03,2
9281,Paul Spence,4492.84,2
4205,Joanne Berry,4488.40,2
477,Victoria Wilson,4488.25,2
8560,Theresa Kane,4487.98,2
8516,Mary Kirk,4487.89,2
7308,Peter Mills,4487.26,2
7909,Tina Ortiz,4486.97,2
7729,Elizabeth Hayes,4486.60,2
3128,Kaitlyn Zhang,4486.28,2
8565,Vickie Campos,4486.13,2
4016,Eric Duncan,4486.03,2
7072,Joseph Skinner,4485.55,2
9865,Eduardo Cox,4484.15,2
7201,Mrs. Michele Robertson,4483.79,2
4082,Caitlin Edwards,4482.82,2
4848,Gerald Santiago,4482.50,2
572,Todd Hill,4480.24,2
5762,Phillip Perez,4479.22,2
6716,Sarah Stewart,4478.78,2
2967,Ann Gonzalez,4478.46,2
4915,Donna Bowen,4478.31,2
2432,Ryan Cohen,4478.16,2
1475,John Valentine,4477.56,2
9960,Pamela Nolan,4476.45,2
5808,Tristan Palmer,4475.73,2
2223,Suzanne Brown,4474.86,2
3994,Robert Valenzuela,4473.90,2
9432,John Campbell,4472.62,2
307,Lydia Howard,4470.96,2
427,Benjamin Mccarty,4470.55,2
6607,Micheal Turner,4469.82,2
2799,Tyler Baldwin,4469.51,2
1313,Richard Schmidt,4468.21,2
9848,Lisa Aguilar,4468.14,2
634,Jennifer Meyer,4467.23,2
6505,John Hunt,4467.13,2
9883,Brenda Harris,4467.03,2
6346,David Carter,4466.88,2
903,Christopher Morris,4466.64,2
16,Jennifer Ramirez,4464.53,2
2426,Matthew Johnson,4463.58,2
5889,William Johnson,4462.96,2
817,Misty Richardson,4462.85,2
1140,Dawn Yates,4461.77,2
6140,David Harris,4461.57,2
3685,Dakota Black,4460.94,2
2234,Brian Shelton,4459.76,2
2899,Veronica Gomez,4459.57,2
3015,April Anderson,4458.95,2
1566,Brittany Gonzalez,4458.69,2
7706,Dennis Arias,4458.28,2
7812,David Webb,4457.56,2
1598,Andrew Mann,4456.27,2
8727,Luis Ramirez,4454.77,2
5854,Alex Buckley,4454.65,2
6871,Randall Morris,4454.50,2
5567,Patrick Smith PhD,4450.31,2
9784,Jeff Thompson,4449.95,2
6756,Wyatt Scott,4449.45,2
8661,Patrick Lee,4449.07,2
3607,Kenneth Pope,4448.85,2
8344,Gerald Ruiz,4447.82,2
1260,Kara Stein,4447.32,2
6185,Harry Dominguez,4447.10,2
9722,Christopher Hill,4446.83,2
1931,Joseph Turner,4445.12,2
5203,Shelly Miller,4445.09,2
8814,Adriana Hill,4445.01,2
2018,Kathryn Hamilton,4443.57,2
7254,Joshua Potts,4443.51,2
9344,Ashley White,4443.31,2
4863,Jeremy Patterson,4442.96,2
1992,Kimberly Wilson,4441.96,2
4659,Thomas Hogan,4440.27,2
9367,Tiffany Sweeney,4440.24,2
5293,Ryan Mccoy,4437.96,2
4145,Sharon Brown,4436.35,2
9861,Jason Hayes,4435.58,2
1211,Debra Leonard,4435.34,2
6234,Miss Tamara Smith,4434.96,2
6174,Gina Howe,4434.87,2
7979,Kenneth Hughes,4434.86,2
4055,Leslie Hunt,4434.27,2
8236,Daniel Gentry,4433.38,2
980,Jacqueline James,4433.25,2
2748,Bruce Young,4432.87,2
324,Meghan Patel,4432.12,2
4554,David Davenport,4431.37,2
5385,Jamie Roberts,4431.32,2
7119,Jeremy Perez,4429.40,2
4680,Chris Holder,4427.65,2
4069,Seth Bradley,4426.02,2
5474,Natalie Johnson,4425.55,2
3562,Mary Huff,4425.45,2
8567,Nancy Mcdonald,4424.22,2
5611,David Sweeney,4423.81,2
8364,Laurie Stanley,4423.51,2
4517,Jessica Hubbard,4421.54,2
8065,Amy Mathis,4421.52,2
5401,Sharon Harris,4421.06,2
7004,Luis Bennett,4420.26,2
9614,Samantha Lopez,4419.78,2
1987,Heather Gallagher,4419.53,2
4950,Andrew Newman,4418.71,2
3494,Tami Robertson,4418.51,2
6697,Timothy Chan,4418.40,2
7595,Brian Dorsey,4418.38,2
483,Susan Pena,4417.44,2
7733,Paul Santiago,4417.43,2
6951,Edward Adkins,4417.03,2
9703,Robin Juarez,4416.98,2
899,Kevin Warren,4415.76,2
244,Jessica Rojas,4415.52,2
1299,Matthew Wong,4415.35,2
3317,Caroline Peterson,4412.76,2
3593,Christina Kennedy,4412.46,2
288,Michael Reynolds,4411.26,2
4708,Eric Gonzalez,4410.77,2
8024,Dawn Gonzalez,4410.68,2
9426,Amanda Hughes,4408.74,2
2940,Michael Shelton,4407.63,2
2061,Karen Powell,4406.56,2
1463,Michelle Martinez,4406.03,2
3229,Kenneth Lam,4405.94,2
8087,Rose Cobb DVM,4405.74,2
3426,Cameron Sanders,4404.91,2
1169,Bryan Brown,4404.55,2
3454,Kayla Lang,4403.43,2
8462,Samantha Payne,4402.56,2
1964,Ronnie Franklin,4402.51,2
5297,Mark Farrell,4401.33,2
1079,Brian Fernandez,4400.46,2
7171,Jonathan Pruitt,4399.14,2
8491,Robert Gonzalez,4398.72,2
5022,Alex Griffin,4397.91,2
4632,Daniel Harding,4397.79,2
467,Christian Riddle,4397.70,2
9020,Kellie Jones,4396.77,2
6543,Joshua Hammond,4395.48,2
4616,Ashley Kim,4395.12,2
9074,Ronnie Alvarado,4394.24,2
9974,Dr. Vanessa Walsh,4394.09,2
1239,Lori Howard,4393.45,2
1685,Brittany Hernandez,4393.35,2
5591,Craig Cabrera,4392.38,2
1733,Kayla Taylor,4392.17,2
6863,Billy Wong,4391.56,2
7697,Emily Weaver,4391.06,2
5559,Charles Hutchinson,4390.45,2
63,Jennifer Wilson,4387.63,2
1955,Scott Carter,4387.34,2
9736,Erin Harvey,4386.86,2
9944,Melissa Williams,4386.60,2
7440,Richard Rice,4386.44,2
4302,Ryan Vang,4385.89,2
430,Luke Reynolds,4385.60,2
8308,Michael Ryan,4384.74,2
6499,Richard Klein,4384.04,2
2620,Brandon Barton,4383.40,2
4465,Lisa Finley,4382.18,2
1813,Amanda Sims,4380.63,2
5484,Carrie Lee,4379.11,2
8573,Jacob Gonzalez,4379.09,2
350,Matthew Watkins,4378.55,2
6613,Todd Williams,4378.33,2
6810,Gary Welch,4377.81,2
3939,Kelly Wilson,4377.64,2
3174,Adriana Figueroa,4376.51,2
347,Kimberly Smith,4376.42,2
5780,Tyler Bell,4374.55,2
397,Timothy White,4374.07,2
9164,William Wilkins,4372.40,2
5558,Heather Martin,4371.31,2
7676,Samantha Richards,4370.39,2
9603,Ashley Perez,4370.39,2
9550,Zachary Bautista,4368.38,2
6016,James Yang,4368.25,2
9570,Melody Callahan,4367.68,2
6003,Erica Miles,4366.50,2
6631,Travis Green,4366.31,2
3097,Dean Clay,4365.57,2
3246,Andrew Vargas,4364.79,2
7141,Jennifer Lopez,4364.10,2
4479,Heidi Klein,4362.64,2
3210,Katherine Kramer,4362.26,2
1581,Joseph Merritt,4361.86,2
6306,Michelle Williams,4361.18,2
4211,Jennifer Jones,4359.81,2
4512,Jeffrey Coleman,4359.34,2
9320,Vickie Lopez,4357.72,2
1331,Leah Fox,4357.19,2
2926,Jackson Rangel,4357.11,2
1918,Christopher Smith,4356.56,2
9481,Rebecca Jones,4356.52,2
5879,Michael Hamilton,4356.42,2
7205,Jill Buchanan,4356.09,2
5618,Courtney Bennett,4355.92,2
9811,Jessica Walker,4355.80,2
9566,Mr. Joe Sosa II,4355.67,2
967,Jaime Bender,4355.38,2
6610,Michael Miller,4355.24,2
3390,Kathleen Reed,4354.10,2
593,Kevin Myers,4354.06,2
2943,Kristen Velez,4353.94,2
1015,Carolyn Johnson,4353.54,2
5163,Stephanie Roberts,4353.29,2
4181,Kayla Jones,4353.27,2
4502,Thomas Jones,4353.03,2
6713,Tiffany Young,4352.72,2
1103,Julie Smith,4352.05,2
7354,Melissa Mccarthy,4351.70,2
8057,Donna Collins,4351.09,2
4779,Thomas Price,4349.03,2
798,Ryan Montes,4348.81,2
1687,Tyler Hanson,4347.77,2
437,Kyle Bird,4347.04,2
2725,Steven Yang,4347.01,2
5154,Bradley Love,4345.14,2
8944,Clifford Reed,4345.10,2
9818,Ryan Baker,4344.42,2
9777,James Harris,4342.17,2
9735,Michael Yates,4341.91,2
4824,Michael Baker,4340.79,2
8968,Angela Larsen,4339.98,2
6834,Valerie Shah,4337.30,2
75,Riley Bryant,4337.29,2
3955,Ronald Jordan MD,4336.89,2
7602,Elijah Evans DVM,4336.19,2
939,Kelsey Fernandez,4335.46,2
8799,Ray Glover Jr.,4335.05,2
5640,Daniel Carrillo,4334.03,2
2729,Chelsey Tucker,4333.94,2
8575,Jose Carter,4333.51,2
594,Daniel Russell,4333.26,2
4860,Dwayne Wilkinson,4332.78,2
5345,Shannon York,4332.77,2
5053,Steven Gonzalez,4331.18,2
8858,Alexander Franklin,4331.17,2
8336,Jessica Mitchell,4331.14,2
7997,Joseph Lewis,4330.91,2
9843,Jennifer Snyder,4330.66,2
5152,Tony Kelley,4330.37,2
8225,Raymond Livingston,4327.04,2
3081,Raymond Adams MD,4326.74,2
6461,Brittany Briggs,4326.47,2
7736,Paula Garcia,4326.16,2
2213,Russell Crawford,4325.60,2
